year,scientific_name,common_name,functional_group,commercial_group,country,sector_type,catch_status,reporting_status,gear_name,catch_sum,Gear_Cat
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Industrial,Landings,Reported,shrimp trawl,14.6,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Industrial,Landings,Reported,pelagic trawl,23780.291,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Industrial,Landings,Reported,purse seine,16629.588,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Industrial,Landings,Reported,mixed gear,344.3002,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Industrial,Landings,Reported,unknown class,524.8377,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Subsistence,Landings,Unreported,subsistence fishing gear,3.3826346,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Discards,Unreported,artisanal fishing gear,2.54E-06,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Discards,Unreported,small scale gillnets,0.3877214,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Discards,Unreported,small scale hand lines,5.2192264,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Discards,Unreported,small scale longline,49.30378,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Landings,Reported,artisanal fishing gear,6699.6978,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Landings,Reported,small scale gillnets,966.3261,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Landings,Reported,small scale hand lines,1535.8193,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Greenland,Artisanal,Landings,Reported,small scale longline,7033.131,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,bottom trawl,33.575092,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,shrimp trawl,0.63051325,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,pelagic trawl,3351.25,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,lines,0.055387456,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,longline,4.7551146,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,hand lines,36.53335,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,encircling nets,0.25931346,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,purse seine,6.375672,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,gillnet,1.4093536,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,pots or traps,0.007186046,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,dredge,61.989674,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,artisanal fishing gear,7.0612926,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,small scale seine nets,0.02540242,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,small scale encircling nets,0.004189821,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,small scale gillnets,0.08706461,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,small scale pots or traps,0.006855839,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,small scale lines,0.03208127,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Discards,Unreported,unknown class,2.5388083,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,bottom trawl,702.0209,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,shrimp trawl,12.208712,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,pelagic trawl,169697.98,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,lines,1.0070447,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,longline,187.84103,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,hand lines,1806.569,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,encircling nets,4.7147903,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,purse seine,303.7436,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,gillnet,33.74512,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,pots or traps,0.13065538,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,dredge,1127.085,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,artisanal fishing gear,14.117704,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,small scale seine nets,1.2036041,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,small scale encircling nets,0.076178566,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,small scale gillnets,1.9597595,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,small scale pots or traps,0.2086361,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,small scale lines,2.6566877,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Industrial,Landings,Reported,unknown class,385.056,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Subsistence,Landings,Unreported,subsistence fishing gear,11,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Discards,Unreported,dredge,1.7391891,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Discards,Unreported,artisanal fishing gear,30.14704,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Discards,Unreported,small scale gillnets,4.4878616,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Discards,Unreported,small scale pots or traps,156.49303,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Landings,Reported,dredge,31.621622,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Landings,Reported,artisanal fishing gear,548.128,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Landings,Reported,small scale gillnets,81.59748,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Iceland,Artisanal,Landings,Reported,small scale pots or traps,2845.328,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,bottom trawl,377.3856,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,shrimp trawl,0.012180949,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,longline,0.006339797,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,purse seine,84.83091,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,gillnet,0.02008216,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,other,91.888535,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Discards,Unreported,unknown class,273.78992,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,bottom trawl,874.42596,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,shrimp trawl,0.06767194,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,pelagic trawl,1819.2979,Trawl
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,longline,0.20221755,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,purse seine,131.32114,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,gillnet,32.72142,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,other,174.0322,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,dredge,0.025143964,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Reported,unknown class,3932.83,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Industrial,Landings,Unreported,unknown class,1.6271042,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,artisanal fishing gear,0.24752283,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,small scale seine nets,0.016653612,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,small scale encircling nets,0.06455328,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,small scale gillnets,0.057206366,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,small scale pots or traps,0.001018423,Purse Seine
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Discards,Unreported,small scale lines,0.01482205,Line
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Landings,Reported,artisanal fishing gear,39.38884,Other
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Landings,Reported,small scale seine nets,0.056744475,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Landings,Reported,small scale encircling nets,0.2199548,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Landings,Reported,small scale gillnets,0.19492139,Net
2017,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Ireland,Artisanal,Landings,Reported,small scale pots or traps,0.003470112,Purse Seine
